grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,cites,ano,vol,fasc,pags,DOI,autores,id
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Aproximación neuropsicopedagógica al concepto de comprensión lectora,Colombia,Psicoespacios ,2145-2776,Sin categorÃ­a,Sin categorÃ­a,1,2019,13,23 ,71 - 103,10.25057/21452776.1298,"LUISA FERNANDA CORREA PEREZ, OLENA KLIMENKO KLIMENKO",251
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Toward the Design and Validation of a Scale to Assess Amotivational Syndrome in Chronic Marijuana Users (ESATHC),Estados Unidos,International Journal of Mental Health and Addiction ,1557-1882,B,Q2,2,2019,18,2 ,1 - 9,10.1007/s11469-019-00132-y,"SANDRA MILENA RESTREPO ESCOBAR, GUILLERMO ALONSO CASTANO PEREZ, ORLANDO SCOPPETTA DIAZ GRANADOS",252
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,El rendimiento escolar y el uso de videojuegos en estudiantes de básica secundaria del municipio de La Estrella- Antioquia,Costa Rica,Revista Educación ,0379-7082,Sin categorÃ­a,Sin categorÃ­a,13,2019,43,N/A ,1 - 10,10.15517/revedu.v43i2.30564,"SANDRA MILENA RESTREPO ESCOBAR, LEISY MAGDALI ARROYAVE TABORDA, WILMER ARTEMO ARBOLEDA SIERRA",253
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"En la era hegemónica del cuerpo, una pausa para comprender el trastorno dismórfico corporal",Colombia,Drugs And Addictive Behavior ,2463-1779,Sin categorÃ­a,Sin categorÃ­a,2,2019,4,2 ,1 - 5,10.21501/24631779.3366,DUBIS MARCELA RINCON BARRETO,254
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Relaciones sociales y prácticas cotidianas del habitante de calle en Medellín, Colombia",Brasil,PSICOLOGIA EM PESQUISA ,1982-1247,Sin categorÃ­a,Sin categorÃ­a,4,2019,13, ,33 - 41,10.24879/2019001300123864,"LUCAS DAVILA CANAS, MARICELLY GOMEZ VARGAS, MARIA JIMENA OSORIO SALAZAR, GUSTAVO ADOLFO CALDERON VALLEJO",257
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,El Maestro como formador en resiliencia para la primera infancia: un aporte desde la escuela en la construcción de habilidades sociales un aporte desde la escuela en la construcción de habilidades sociales,Colombia,"Cultura, Educación, Sociedad - Ces ",2145-9258,Sin categorÃ­a,Sin categorÃ­a,9,2019,11,N/A ,55 - 70,10.17981/11.1.2020.04,"YUSTY CAROLINA RESTREPO SEGURA, JOSE WILMAR PINO MONTOYA, LEISY MAGDALI ARROYAVE TABORDA",258
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Aproximaciones conceptuales y prácticas a las adicciones en una muestra bibliográfica,Colombia,Drugs And Addictive Behavior ,2463-1779,Sin categorÃ­a,Sin categorÃ­a,5,2019,4,1 ,89 - 109,10.21501/24631779.2728,"MARICELLY GOMEZ VARGAS, LUCAS DAVILA CANAS",260
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Estigma social de profesionales de la salud hacia personas que usan drogas,Brasil,PSICOLOGIA EM PESQUISA ,1982-1247,Sin categorÃ­a,Sin categorÃ­a,5,2019,13,N/A ,22 - 32,10.24879/2018001200300478,"ANDRES FELIPE TIRADO OTALVARO, SANDRA MILENA RESTREPO ESCOBAR",261
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Terapia familiar sistémica. Sobre el self del terapeuta,Colombia,Revista Latinoamericana De Estudios De Familia ,2145-6445,Sin categorÃ­a,Sin categorÃ­a,13,2019,11,1 ,89 - 108,10.17151/rlef.2019.11.1.6.,"ALEXANDER RODRIGUEZ BUSTAMANTE, OVIDIO HERRERA RIVERA, DORIS ASTRID PEREZ ARANGO, LEDY MARYORY BEDOYA CARDONA",262
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Percepción desde los operadores sobre las deficiencias que tienen los programas de prevención de consumo de sustancias psicoactivas en Colombia,Venezuela,COMUNIDAD Y SALUD ,1690-3293,Sin categorÃ­a,Sin categorÃ­a,NA,2018,16,2 ,19 - 27,,GUSTAVO ADOLFO CALDERON VALLEJO,263
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Algunos aspectos de estructuración de los programas de prevención en farmacodependencias.,Colombia,Psicoespacios ,2145-2776,Sin categorÃ­a,Sin categorÃ­a,0,2018,12,21 ,89 - 120,DOI: https://doi.org/10.25057/21452776.1052,"OLENA KLIMENKO KLIMENKO, DIANA CAROLINA MARTINEZ PIRAGAUTA, JUAN RAMON MIRANDA CASTELLANOS",265
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Addictions Rehabilitation From an Executive Functioning Model,Estados Unidos,Addictive Disorders '&' Their Treatment ,1535-1122,B,Q3,2,2018,17,4 ,1 - 10,10.1097/ADT.0000000000000156,"DUBIS MARCELA RINCON BARRETO, SANDRA MILENA RESTREPO ESCOBAR",267
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,La mirada de los adolescentes al modelo de habilidades para la vida,Colombia,"Revista Latinoamericana De Ciencias, Niñez Y Juventud. Convenio Universidad De Manizales Y Cinde ",2027-7679,B,Sin categorÃ­a,34,2018,16,N/A ,709 - 718,10.11600/1692715x.16205,"MAGDA VICTORIA DIAZ ALZATE, SANDRA ISABEL MEJIA ZAPATA",270
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,e-Salud y el estado de las Apps para adicciones: un análisis articulado de los cibermedios para ecosistemas digitales pensados a la Atención Primaria en Salud,España,Salud y Drogas ,1578-5319,C,Q3,8,2018,18,2 ,185 - 194,10.21134/haaj.v18i2.366,"SANDRA MILENA RESTREPO ESCOBAR, EDWIN ANDRES SEPULVEDA CARDONA",271
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,E-SALUD: EDUCACIÓN VIRTUAL EN LA PREVENCIÓN DEL CONSUMO DE SUSTANCIAS PSICOACTIVAS,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,B,Sin categorÃ­a,2,2018,9,"NA ",1 - 25,10.21501/22161201.2516,SANDRA MILENA RESTREPO ESCOBAR,272
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Prevalencia de consumo de sustancias en los adolescentes entre 13 y 18 años pertenecientes al municipio de Puerto Rico Caquetá,Colombia,Katharsis ,0124-7816,Sin categorÃ­a,Sin categorÃ­a,17,2018,25,n/a ,3 - 21,https://doi.org/10.25057/issn.2500-5731,"OLENA KLIMENKO KLIMENKO, AIDA CRISTINA RENGIFO CALDERON, AUDRY YINERY LLANOS LLANOS, MARIA AIDE MARTINEZ RODRIGUEZ",274
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Estrategias preventivas en relación a las conductas adictivas en adolescentes,Colombia,Psicoespacios ,2145-2776,Sin categorÃ­a,Sin categorÃ­a,18,2018,12,20 ,144 - 172,https://doi.org/10.25057/issn.2145-2776,"OLENA KLIMENKO KLIMENKO, DANIEL ANTONIO PLAZA GUZMAN, CAROLINA BELLO CARDALES, NURISDEL CARMEN SANCHEZ ESPITIA, JONH JAIRO GARCIA GONZALEZ",275
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Factores de logro en procesos de resocialización del habitante en situación de calle y consumidor de sustancias psicoactivas en Medellín, Colombia",España,Salud y Drogas ,1988-205X,C,Q3,12,2018,18,2 ,143 - 154,http://dx.doi.org/10.21134/haaj.v18i2.387,"GUSTAVO ADOLFO CALDERON VALLEJO, MARICELLY GOMEZ VARGAS",276
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Creencias adictivas centrales en dos grupos poblacionales de adultos policonsumidores,Colombia,Drugs And Addictive Behavior ,2463-1779,Sin categorÃ­a,Sin categorÃ­a,4,2018,3,1 ,1 - 21,,"OLENA KLIMENKO KLIMENKO, CAROLINA JARAMILLO MERCADO, CESAR GIOVANNI MARTINEZ, CAMILO ANDRES VARGAS ROJAS, GISELA DE LA TORRE PENA",278
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Trastorno Neurocognitivo Mayor en un adulto joven,Chile,Cuadernos De Neuropsicología ,0718-4123,Sin categorÃ­a,Sin categorÃ­a,1,2018,12,N/A ,7 - 12,10.7714/CNPS/12.2.401,DUBIS MARCELA RINCON BARRETO,279
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,La otra cara de la prosopagnosia,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categorÃ­a,Sin categorÃ­a,0,2018,35,N/A ,175 - 178,10.21501/16920945.2971,"DUBIS MARCELA RINCON BARRETO, ANDREA GIL PEREZ, NAZLY TORO VERGARA",280
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Depresión y su relación con el consumo de sustancias psicoactivas, el estrés académico y la ideación suicida en estudiantes universitarios colombianos",España,Salud y Drogas ,1988-205X,C,Q3,55,2018,18,2 ,227 - 239,,GUSTAVO ADOLFO CALDERON VALLEJO,281
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Regulación del uso de marihuana en Colombia con fines medicinales,Colombia,Hacia La Promoción De La Salud ,0121-7577,A2,Sin categorÃ­a,NA,2017,22,N/A ,43 - 55,,"GUSTAVO ADOLFO CALDERON VALLEJO, LINA MARIA PAREJA HINCAPIE",282
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,LA ADICCIÓN AL JUEGO: REALIDAD QUE EMPIEZA EN LO SOCIAL Y TERMINA EN LO FAMILIAR,Colombia,Revista Investigium Ire: Ciencias Sociales Y Humanas ,2216-1473,C,Sin categorÃ­a,3,2016,7,N/A ,77 - 88,10.15658/CESMAG16.05070207,"SANDRA MILENA RESTREPO ESCOBAR, ALEXANDER RODRIGUEZ BUSTAMANTE",285
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,El uso y abuso de Facebook en estudiantes universitarios de Medellín,Cuba,Revista Del Hospital Psiquiatrico De La Habana ,1813-6257,A2,Q4,0,2015,13,N/A ,1 - 20,,SANDRA MILENA RESTREPO ESCOBAR,286
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Trastorno dual en población general de Itagüí, Colombia",Colombia,Revista Colombiana de Psiquiatria ,0034-7450,A1,Q4,NA,2015,44,4 ,48 - 72,doi: 10.1016,"GUILLERMO ALONSO CASTANO PEREZ, GLORIA MARIA SIERRA HINCAPIE",287
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Consumo de tranquilizantes sin prescripción médica en estudiantes universitarios,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,B,Sin categorÃ­a,NA,2015,44,N/A ,152 - 162,,GUSTAVO ADOLFO CALDERON VALLEJO,288
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Intervención psicopedagógica en aulas hospitalarias: hacia una pedagogía incluyente en contextos adversos,Colombia,Infancias Imágenes ,1657-9089,C,Sin categorÃ­a,2,2014,13, ,56 - 63,10.14483/udistrital.jour.infimg.2014.2.a05,"ALEXANDER RODRIGUEZ BUSTAMANTE, GLORIA MARIA LOPEZ ARBOLEDA, SANDRA JULIET CLAVIJO ZAPATA",289
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Problemas asociados al consumo de alcohol en estudiantes universitarios.,Brasil,Revista Latino-Americana de Enfermagem ,1518-8345,B,Q3,NA,2014,22,5 ,739 - 746,10.1590/0104-1169.3579.2475,GUSTAVO ADOLFO CALDERON VALLEJO,291
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Barras de futbol, consumo de drogas y violencia",Colombia,Psicología desde el Caribe ,0123-417X,Sin categorÃ­a,Sin categorÃ­a,NA,2014,31,"NA ",243 - 279,http://www.scielo.org.co/pdf/psdc/v31n2/v31n2a05.pdf,"GUILLERMO ALONSO CASTANO PEREZ, NICOLAS IGNACIO URIBE ARAMBURO",295
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Agresividad, consumo de drogas y ""barras bravas"" en el Fútbol",Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,B,Sin categorÃ­a,32,2014,N/A,41 ,79 - 95,,"SANDRA MILENA RESTREPO ESCOBAR, GUILLERMO ALONSO CASTANO PEREZ",297
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Alcohol consumption and intervening factors observed in university students,Cuba,Revista Cubana de Salud Publica ,0864-3466,A1,Q4,NA,2014,40,1 ,42 - 60,,"GUILLERMO ALONSO CASTANO PEREZ, JOSE ANTONIO GARCIA DEL CASTILLO, JUAN CARLOS MARZO CAMPOS",298
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Riesgos psicosociales y actitudes sobre prácticas sexuales bajo el efecto del alcohol o drogas en adolescentes de la ciudad de Medellín,Colombia,Universitas Psychologica ,1657-9267,A1,Q3,15,2013,12,3 ,84 - 98,,"GUILLERMO ALONSO CASTANO PEREZ, SANTIAGO MORALES MESA, ALEXANDER RODRIGUEZ BUSTAMANTE, MARIA CAROLINA MONTOYA MONTOYA, EDUARDO ARANGO TOBON, OLBER EDUARDO ARANGO TOBON, SANTIAGO ALBERTO MORALES MESA",301
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Consumo de drogas emergentes en Medellín, Colombia",Colombia,Revista Colombiana de Psiquiatria ,0034-7450,A1,Sin categorÃ­a,NA,2013,42,3 ,248 - 256,,"GUSTAVO ADOLFO CALDERON VALLEJO, GUILLERMO ALONSO CASTANO PEREZ, DEDSY YAJAIRA BERBESI FERNANDEZ",302
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Consumo de alcohol y factores de riesgo en estudiantes de dos universidades colombianas,Colombia,El Ágora Usb ,1657-8031,A2,Sin categorÃ­a,NA,2013,12,1 ,127 - 141,,"GUSTAVO ADOLFO CALDERON VALLEJO, VICTOR HUGO CANO BEDOYA, GUILLERMO ALONSO CASTANO PEREZ, FRANCISCO ZAPATA",303
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Riesgos y consecuencias de las prácticas sexuales en adolescentes bajo los efectos de alcohol y otras drogas,Cuba,Revista Cubana de Pediatria ,1561-3119,A2,Q3,47,2013,85,1 ,75 - 94,,"GUILLERMO ALONSO CASTANO PEREZ, CAROLINA MONTOYA MONTOYA, SANTIAGO MORALES MESA, EDUARDO ARANGO, ALEXANDER RODRIGUEZ BUSTAMANTE, OLBER EDUARDO ARANGO TOBON, SANTIAGO ALBERTO MORALES MESA",308
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Diseño de un sistema de vigilancia en salud pública de drogas emergentes.,Colombia,Revista Ces Salud Pública ,2145-7816,Sin categorÃ­a,Sin categorÃ­a,NA,2012,3,2 ,237 - 241,,"GUSTAVO ADOLFO CALDERON VALLEJO, GUILLERMO ALONSO CASTANO PEREZ, DESY YAJAIRA BERBESI",313
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,La influencia del contexto sociocultural en el consumo de alcohol en población universitaria,Colombia,Tipica: Boletin Electronico De Salud Escolar ,1900-5121,Sin categorÃ­a,Sin categorÃ­a,NA,2012,8,2 ,99 - 109,,GUSTAVO ADOLFO CALDERON VALLEJO,316
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Corto (Resumen),La violencia en las barras de futbol. Una aproximación desde la Etología y el Psicoanálisis,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categorÃ­a,Sin categorÃ­a,NA,2012,25,N/A ,1 - 11,http://www.funlam.edu.co/revistas/index.php/poiesis/article/view/641,NICOLAS IGNACIO URIBE ARAMBURO,317
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Revisión (Survey),El conocimiento cientifico sobre las drogas y su importancia en los programas de prevencion e intervencion,Colombia,Análisis ,0123-6814,Sin categorÃ­a,Sin categorÃ­a,NA,2011,8,N/A ,149 - 157,http://www.funlam.edu.co - E-mail: analisis@funlam.edu.co,NICOLAS IGNACIO URIBE ARAMBURO,320
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Revisión (Survey),Importancia de los enfoques histórico y medico en la investigación sobre las drogas,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categorÃ­a,Sin categorÃ­a,NA,2011,22,N/A ,1 - 7,http://www.funlam.edu.co/revistas/index.php/poiesis/article/viewFile/227/213,NICOLAS IGNACIO URIBE ARAMBURO,321
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Consumo de heroína en Colombia, prácticas relacionadas e incidencia en la salud pública",Colombia,Revista Cubana de Salud Publica ,0864-3466,A1,Q4,NA,2010,36,4 ,311 - 322,,"GUSTAVO ADOLFO CALDERON VALLEJO, GUILLERMO ALONSO CASTANO PEREZ",331
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Análisis en los diseños de investigación social con énfasis en lo empírico o con acento en lo comprensivo,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categorÃ­a,Sin categorÃ­a,NA,2009,17,N/A ,1 - 10,,GUSTAVO ADOLFO CALDERON VALLEJO,333
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,La droga: fantasma o realidad,Colombia,Análisis ,0123-6814,Sin categorÃ­a,Sin categorÃ­a,NA,2008,7,N/A ,6 - 9,,GUSTAVO ADOLFO CALDERON VALLEJO,334
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Aspectos Socioculturales del consumo de alcohol en Latinoamerica y Estrategias de Prevencion,Colombia,Análisis ,0123-6814,Sin categorÃ­a,Sin categorÃ­a,NA,2008,5,7 ,15 - 27,,GUILLERMO ALONSO CASTANO PEREZ,336
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Estado de la cuestión sobre investigaciones en prevención de las drogodependencias en Colombia, 1980- 2002",Colombia,Salud y Drogas ,1578-5319,Sin categorÃ­a,Sin categorÃ­a,NA,2008,8,2 ,189 - 211,,"GUSTAVO ADOLFO CALDERON VALLEJO, GUILLERMO ALONSO CASTANO PEREZ, ANGELA MARIA PARRA",337
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,En Colombia No existen políticas Publicas que trasciendan los sucesivos gobiernos.,Portugal,Revista Dependencias ,1124-1854,Sin categorÃ­a,Sin categorÃ­a,NA,2007,1,1 ,24 - 26,,GUILLERMO ALONSO CASTANO PEREZ,338
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Erradicación de los cultivos ilícitos,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,Sin categorÃ­a,Sin categorÃ­a,NA,2007,10,15 ,53 - 66,,"GUSTAVO ADOLFO CALDERON VALLEJO, LUZ DOLLY LOPERA  GARCIA",339
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Concepción del objeto drogasegún estudios realizados en Colombia en los últimos 10 años con población joven en edades comprendidas entre los 15 y 29 años de edad.,Colombia,Revista Universidad De San Buenaventura ,0121-7887,Sin categorÃ­a,Sin categorÃ­a,NA,2006,12,1 ,201 - 219,,GUSTAVO ADOLFO CALDERON VALLEJO,340
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Nuevas tendencias en prevención de las drogodependencias,España,Salud y Drogas ,1578-5319,Sin categorÃ­a,Sin categorÃ­a,NA,2006,6,2 ,127 - 148,,GUILLERMO ALONSO CASTANO PEREZ,341
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Mujer y consumo de psicoactivos. Factores protectores,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categorÃ­a,Sin categorÃ­a,NA,2005,9,1 ,2 - 6,,GUILLERMO ALONSO CASTANO PEREZ,342
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Reflexiones en torno a la construccion de una linea de investigacion en farmacodependencia,Brasil,Texto e Contexto Enfermagem ,0104-0707,C,Q4,NA,2004,13,2 ,280 - 285,,"GUILLERMO ALONSO CASTANO PEREZ, GUSTAVO ADOLFO CALDERON VALLEJO",344
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,"Línea de Investigación: el ser humano, su relación con las drogas y los problemas conexos",Colombia,Textos Y Argumentos ,1692-1135,Sin categorÃ­a,Sin categorÃ­a,NA,2003,1,5 ,7 - 86,,"GUSTAVO ADOLFO CALDERON VALLEJO, GUILLERMO CASTANO PEREZ",345
FARMACODEPENDENCIA Y OTRAS ADICCIONES,Artículos publicados,Publicado en revista especializada,Concepto para la acción: el desarrollo humano,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,Sin categorÃ­a,Sin categorÃ­a,NA,2003,6,7 ,47 - 54,,GUSTAVO ADOLFO CALDERON VALLEJO,346
